year,region,gender,year_born,education_tier,marriage_tier,income_tier,occupation_code
2017,1,2,1959,2,0,2,95
2017,1,2,1959,2,0,2,95
2017,1,2,1959,2,0,2,95
2017,1,2,1959,2,0,2,95
2017,1,2,1959,2,0,2,95
2017,1,2,1959,2,0,2,95
2018,1,2,1959,2,0,2,95
2018,1,2,1959,2,0,2,95
2018,1,2,1959,2,0,2,95
2018,1,2,1959,2,0,2,95
2018,1,2,1959,2,0,2,95
2018,1,2,1959,2,0,2,95
2005,1,2,1977,3,0,2,11
2005,1,2,1977,3,0,2,11
2005,1,2,1977,3,0,2,11
2005,1,2,1977,3,0,2,11
2005,1,2,1977,3,0,2,11
2005,1,2,1977,3,0,2,11
2006,1,2,1977,3,0,2,11
2006,1,2,1977,3,0,2,11
2006,1,2,1977,3,0,2,11
2006,1,2,1977,3,0,2,11
2006,1,2,1977,3,0,2,11
2006,1,2,1977,3,0,2,11
2007,1,2,1977,3,0,2,11
2007,1,2,1977,3,0,2,11
2007,1,2,1977,3,0,2,11
2007,1,2,1977,3,0,2,11
2007,1,2,1977,3,0,2,11
2007,1,2,1977,3,0,2,11
2005,1,2,1979,3,0,2,14
2005,1,2,1979,3,0,2,14
2005,1,2,1979,3,0,2,14
2005,1,2,1979,3,0,2,14
2005,1,2,1979,3,0,2,14
2005,1,2,1979,3,0,2,14
2010,2,2,1987,3,0,2,24
2010,2,2,1987,3,0,2,24
2010,2,2,1987,3,0,2,24
2010,2,2,1987,3,0,2,24
2010,2,2,1987,3,0,2,24
2010,2,2,1987,3,0,2,24
2005,1,2,1966,2,0,1,75
2005,1,2,1966,2,0,1,75
2005,1,2,1966,2,0,1,75
2005,1,2,1966,2,0,1,75
2005,1,2,1966,2,0,1,75
2005,1,2,1966,2,0,1,75
2006,1,2,1966,2,0,2,75
2006,1,2,1966,2,0,2,75
2006,1,2,1966,2,0,2,75
2006,1,2,1966,2,0,2,75
2006,1,2,1966,2,0,2,75
2006,1,2,1966,2,0,2,75
2007,1,2,1966,2,0,1,75
2007,1,2,1966,2,0,1,75
2007,1,2,1966,2,0,1,75
2007,1,2,1966,2,0,1,75
2007,1,2,1966,2,0,1,75
2007,1,2,1966,2,0,1,75
2008,1,2,1966,2,0,1,72
2008,1,2,1966,2,0,1,72
2008,1,2,1966,2,0,1,72
2008,1,2,1966,2,0,1,72
2008,1,2,1966,2,0,1,72
2008,1,2,1966,2,0,1,72
2009,1,2,1966,2,0,2,72
2009,1,2,1966,2,0,2,72
2009,1,2,1966,2,0,2,72
2009,1,2,1966,2,0,2,72
2009,1,2,1966,2,0,2,72
2009,1,2,1966,2,0,2,72
2010,1,2,1966,2,0,2,72
2010,1,2,1966,2,0,2,72
2010,1,2,1966,2,0,2,72
2010,1,2,1966,2,0,2,72
2010,1,2,1966,2,0,2,72
2010,1,2,1966,2,0,2,72
2011,1,2,1966,2,0,2,72
2011,1,2,1966,2,0,2,72
2011,1,2,1966,2,0,2,72
2011,1,2,1966,2,0,2,72
2011,1,2,1966,2,0,2,72
2011,1,2,1966,2,0,2,72
2012,1,2,1966,2,0,2,72
2012,1,2,1966,2,0,2,72
2012,1,2,1966,2,0,2,72
2012,1,2,1966,2,0,2,72
2012,1,2,1966,2,0,2,72
2012,1,2,1966,2,0,2,72
2013,1,2,1966,2,0,2,72
2013,1,2,1966,2,0,2,72
2013,1,2,1966,2,0,2,72
2013,1,2,1966,2,0,2,72
2013,1,2,1966,2,0,2,72
2013,1,2,1966,2,0,2,72
2014,1,2,1966,2,0,2,72
2014,1,2,1966,2,0,2,72
2014,1,2,1966,2,0,2,72
2014,1,2,1966,2,0,2,72
2014,1,2,1966,2,0,2,72
2014,1,2,1966,2,0,2,72
2015,1,2,1966,2,0,2,72
2015,1,2,1966,2,0,2,72
2015,1,2,1966,2,0,2,72
2015,1,2,1966,2,0,2,72
2015,1,2,1966,2,0,2,72
2015,1,2,1966,2,0,2,72
2016,1,2,1966,2,0,2,95
2016,1,2,1966,2,0,2,95
2016,1,2,1966,2,0,2,95
2016,1,2,1966,2,0,2,95
2016,1,2,1966,2,0,2,95
2016,1,2,1966,2,0,2,95
2017,1,2,1966,2,0,2,95
2017,1,2,1966,2,0,2,95
2017,1,2,1966,2,0,2,95
2017,1,2,1966,2,0,2,95
2017,1,2,1966,2,0,2,95
2017,1,2,1966,2,0,2,95
2018,1,2,1966,2,0,2,95
2018,1,2,1966,2,0,2,95
2018,1,2,1966,2,0,2,95
2018,1,2,1966,2,0,2,95
2018,1,2,1966,2,0,2,95
2018,1,2,1966,2,0,2,95
2005,1,2,1960,3,0,2,25
2005,1,2,1960,3,0,2,25
2005,1,2,1960,3,0,2,25
2005,1,2,1960,3,0,2,25
2005,1,2,1960,3,0,2,25
2005,1,2,1960,3,0,2,25
2005,1,2,1959,2,0,1,91
2005,1,2,1959,2,0,1,91
2005,1,2,1959,2,0,1,91
2005,1,2,1959,2,0,1,91
2005,1,2,1959,2,0,1,91
2005,1,2,1959,2,0,1,91
2012,1,2,1959,2,0,2,94
2012,1,2,1959,2,0,2,94
2012,1,2,1959,2,0,2,94
2012,1,2,1959,2,0,2,94
2012,1,2,1959,2,0,2,94
2012,1,2,1959,2,0,2,94
2013,1,2,1959,2,0,2,94
2013,1,2,1959,2,0,2,94
2013,1,2,1959,2,0,2,94
2013,1,2,1959,2,0,2,94
2013,1,2,1959,2,0,2,94
2013,1,2,1959,2,0,2,94
2016,1,2,1959,2,0,2,94
2016,1,2,1959,2,0,2,94
2016,1,2,1959,2,0,2,94
2016,1,2,1959,2,0,2,94
2016,1,2,1959,2,0,2,94
2016,1,2,1959,2,0,2,94
2017,1,2,1959,2,1,2,94
2017,1,2,1959,2,1,2,94
2017,1,2,1959,2,1,2,94
2017,1,2,1959,2,1,2,94
2017,1,2,1959,2,1,2,94
2017,1,2,1959,2,1,2,94
2005,1,2,1975,2,0,1,91
2005,1,2,1975,2,0,1,91
2005,1,2,1975,2,0,1,91
2005,1,2,1975,2,0,1,91
2005,1,2,1975,2,0,1,91
2005,1,2,1975,2,0,1,91
2006,1,2,1975,2,0,1,91
2006,1,2,1975,2,0,1,91
2006,1,2,1975,2,0,1,91
2006,1,2,1975,2,0,1,91
2006,1,2,1975,2,0,1,91
2006,1,2,1975,2,0,1,91
2007,1,2,1975,2,0,1,91
2007,1,2,1975,2,0,1,91
2007,1,2,1975,2,0,1,91
2007,1,2,1975,2,0,1,91
2007,1,2,1975,2,0,1,91
2007,1,2,1975,2,0,1,91
2005,1,2,1966,2,1,3,14
2005,1,2,1966,2,1,3,14
2005,1,2,1966,2,1,3,14
2005,1,2,1966,2,1,3,14
2005,1,2,1966,2,1,3,14
2005,1,2,1966,2,1,3,14
2005,1,2,1973,2,1,2,31
2005,1,2,1973,2,1,2,31
2005,1,2,1973,2,1,2,31
2005,1,2,1973,2,1,2,31
2005,1,2,1973,2,1,2,31
2005,1,2,1973,2,1,2,31
2006,1,2,1973,2,1,2,31
2006,1,2,1973,2,1,2,31
2006,1,2,1973,2,1,2,31
2006,1,2,1973,2,1,2,31
2006,1,2,1973,2,1,2,31
2006,1,2,1973,2,1,2,31
2007,1,2,1973,2,1,2,51
2007,1,2,1973,2,1,2,51
2007,1,2,1973,2,1,2,51
2007,1,2,1973,2,1,2,51
2007,1,2,1973,2,1,2,51
2007,1,2,1973,2,1,2,51
2008,1,2,1973,2,1,2,52
2008,1,2,1973,2,1,2,52
2008,1,2,1973,2,1,2,52
2008,1,2,1973,2,1,2,52
2008,1,2,1973,2,1,2,52
2008,1,2,1973,2,1,2,52
2009,1,2,1973,2,1,2,52
2009,1,2,1973,2,1,2,52
2009,1,2,1973,2,1,2,52
2009,1,2,1973,2,1,2,52
2009,1,2,1973,2,1,2,52
2009,1,2,1973,2,1,2,52
2010,1,2,1973,2,1,2,39
2010,1,2,1973,2,1,2,39
2010,1,2,1973,2,1,2,39
2010,1,2,1973,2,1,2,39
2010,1,2,1973,2,1,2,39
2010,1,2,1973,2,1,2,39
2011,1,2,1973,2,1,2,42
2011,1,2,1973,2,1,2,42
2011,1,2,1973,2,1,2,42
2011,1,2,1973,2,1,2,42
2011,1,2,1973,2,1,2,42
2011,1,2,1973,2,1,2,42
2012,1,2,1973,2,1,2,31
2012,1,2,1973,2,1,2,31
2012,1,2,1973,2,1,2,31
2012,1,2,1973,2,1,2,31
2012,1,2,1973,2,1,2,31
2012,1,2,1973,2,1,2,31
2013,1,2,1973,2,1,2,31
2013,1,2,1973,2,1,2,31
2013,1,2,1973,2,1,2,31
2013,1,2,1973,2,1,2,31
2013,1,2,1973,2,1,2,31
2013,1,2,1973,2,1,2,31
2014,1,2,1973,2,1,2,31
2014,1,2,1973,2,1,2,31
2014,1,2,1973,2,1,2,31
2014,1,2,1973,2,1,2,31
2014,1,2,1973,2,1,2,31
2014,1,2,1973,2,1,2,31
2015,1,2,1973,2,1,3,31
2015,1,2,1973,2,1,3,31
2015,1,2,1973,2,1,3,31
2015,1,2,1973,2,1,3,31
2015,1,2,1973,2,1,3,31
2015,1,2,1973,2,1,3,31
2016,1,2,1973,2,1,3,31
2016,1,2,1973,2,1,3,31
2016,1,2,1973,2,1,3,31
2016,1,2,1973,2,1,3,31
2016,1,2,1973,2,1,3,31
2016,1,2,1973,2,1,3,31
2017,1,2,1973,2,1,3,31
2017,1,2,1973,2,1,3,31
2017,1,2,1973,2,1,3,31
2017,1,2,1973,2,1,3,31
2017,1,2,1973,2,1,3,31
2017,1,2,1973,2,1,3,31
2018,1,2,1973,2,1,3,52
2018,1,2,1973,2,1,3,52
2018,1,2,1973,2,1,3,52
2018,1,2,1973,2,1,3,52
2018,1,2,1973,2,1,3,52
2018,1,2,1973,2,1,3,52
2005,1,2,1963,2,0,2,91
2005,1,2,1963,2,0,2,91
2005,1,2,1963,2,0,2,91
2005,1,2,1963,2,0,2,91
2005,1,2,1963,2,0,2,91
2005,1,2,1963,2,0,2,91
2006,1,2,1963,2,1,2,51
2006,1,2,1963,2,1,2,51
2006,1,2,1963,2,1,2,51
2006,1,2,1963,2,1,2,51
2006,1,2,1963,2,1,2,51
2006,1,2,1963,2,1,2,51
2007,1,2,1963,2,1,2,51
2007,1,2,1963,2,1,2,51
2007,1,2,1963,2,1,2,51
2007,1,2,1963,2,1,2,51
2007,1,2,1963,2,1,2,51
2007,1,2,1963,2,1,2,51
2008,1,2,1963,2,1,2,53
2008,1,2,1963,2,1,2,53
2008,1,2,1963,2,1,2,53
2008,1,2,1963,2,1,2,53
2008,1,2,1963,2,1,2,53
2008,1,2,1963,2,1,2,53
2009,1,2,1963,2,1,2,53
2009,1,2,1963,2,1,2,53
2009,1,2,1963,2,1,2,53
2009,1,2,1963,2,1,2,53
2009,1,2,1963,2,1,2,53
2009,1,2,1963,2,1,2,53
2010,1,2,1963,2,1,2,53
2010,1,2,1963,2,1,2,53
2010,1,2,1963,2,1,2,53
2010,1,2,1963,2,1,2,53
2010,1,2,1963,2,1,2,53
2010,1,2,1963,2,1,2,53
2011,1,2,1963,2,1,2,53
2011,1,2,1963,2,1,2,53
2011,1,2,1963,2,1,2,53
2011,1,2,1963,2,1,2,53
2011,1,2,1963,2,1,2,53
2011,1,2,1963,2,1,2,53
2012,1,2,1963,2,1,2,99
2012,1,2,1963,2,1,2,99
2012,1,2,1963,2,1,2,99
2012,1,2,1963,2,1,2,99
2012,1,2,1963,2,1,2,99
2012,1,2,1963,2,1,2,99
2013,1,2,1963,2,1,2,92
2013,1,2,1963,2,1,2,92
2013,1,2,1963,2,1,2,92
2013,1,2,1963,2,1,2,92
2013,1,2,1963,2,1,2,92
2013,1,2,1963,2,1,2,92
2014,1,2,1963,2,0,2,92
2014,1,2,1963,2,0,2,92
2014,1,2,1963,2,0,2,92
2014,1,2,1963,2,0,2,92
2014,1,2,1963,2,0,2,92
2014,1,2,1963,2,0,2,92
2015,1,2,1963,2,0,2,44
2015,1,2,1963,2,0,2,44
2015,1,2,1963,2,0,2,44
2015,1,2,1963,2,0,2,44
2015,1,2,1963,2,0,2,44
2015,1,2,1963,2,0,2,44
2016,1,2,1963,2,0,2,95
2016,1,2,1963,2,0,2,95
2016,1,2,1963,2,0,2,95
2016,1,2,1963,2,0,2,95
2016,1,2,1963,2,0,2,95
2016,1,2,1963,2,0,2,95
2017,1,2,1963,2,0,2,42
2017,1,2,1963,2,0,2,42
2017,1,2,1963,2,0,2,42
2017,1,2,1963,2,0,2,42
2017,1,2,1963,2,0,2,42
2017,1,2,1963,2,0,2,42
2018,1,2,1963,2,0,2,42
2018,1,2,1963,2,0,2,42
2018,1,2,1963,2,0,2,42
2018,1,2,1963,2,0,2,42
2018,1,2,1963,2,0,2,42
2018,1,2,1963,2,0,2,42
2005,1,2,1961,2,0,1,91
2005,1,2,1961,2,0,1,91
2005,1,2,1961,2,0,1,91
2005,1,2,1961,2,0,1,91
2005,1,2,1961,2,0,1,91
2005,1,2,1961,2,0,1,91
2007,1,2,1961,2,0,1,91
2007,1,2,1961,2,0,1,91
2007,1,2,1961,2,0,1,91
2007,1,2,1961,2,0,1,91
2007,1,2,1961,2,0,1,91
2007,1,2,1961,2,0,1,91
2008,1,2,1961,2,0,2,31
2008,1,2,1961,2,0,2,31
2008,1,2,1961,2,0,2,31
2008,1,2,1961,2,0,2,31
2008,1,2,1961,2,0,2,31
2008,1,2,1961,2,0,2,31
2009,1,2,1961,2,0,1,94
2009,1,2,1961,2,0,1,94
2009,1,2,1961,2,0,1,94
2009,1,2,1961,2,0,1,94
2009,1,2,1961,2,0,1,94
2009,1,2,1961,2,0,1,94
2010,1,2,1961,2,0,1,94
2010,1,2,1961,2,0,1,94
2010,1,2,1961,2,0,1,94
2010,1,2,1961,2,0,1,94
2010,1,2,1961,2,0,1,94
2010,1,2,1961,2,0,1,94
2011,1,2,1961,2,0,1,94
2011,1,2,1961,2,0,1,94
2011,1,2,1961,2,0,1,94
2011,1,2,1961,2,0,1,94
2011,1,2,1961,2,0,1,94
2011,1,2,1961,2,0,1,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2005,1,2,1964,2,0,2,42
2005,1,2,1964,2,0,2,42
2005,1,2,1964,2,0,2,42
2005,1,2,1964,2,0,2,42
2005,1,2,1964,2,0,2,42
2005,1,2,1964,2,0,2,42
2006,1,2,1964,2,0,2,42
2006,1,2,1964,2,0,2,42
2006,1,2,1964,2,0,2,42
2006,1,2,1964,2,0,2,42
2006,1,2,1964,2,0,2,42
2006,1,2,1964,2,0,2,42
2007,1,2,1964,2,0,2,42
2007,1,2,1964,2,0,2,42
2007,1,2,1964,2,0,2,42
2007,1,2,1964,2,0,2,42
2007,1,2,1964,2,0,2,42
2007,1,2,1964,2,0,2,42
2008,1,2,1964,2,0,3,43
2008,1,2,1964,2,0,3,43
2008,1,2,1964,2,0,3,43
2008,1,2,1964,2,0,3,43
2008,1,2,1964,2,0,3,43
2008,1,2,1964,2,0,3,43
2009,1,2,1964,2,1,2,43
2009,1,2,1964,2,1,2,43
2009,1,2,1964,2,1,2,43
2009,1,2,1964,2,1,2,43
2009,1,2,1964,2,1,2,43
2009,1,2,1964,2,1,2,43
2005,1,2,1981,2,0,2,31
2005,1,2,1981,2,0,2,31
2005,1,2,1981,2,0,2,31
2005,1,2,1981,2,0,2,31
2005,1,2,1981,2,0,2,31
2005,1,2,1981,2,0,2,31
2005,1,2,1978,3,0,2,31
2005,1,2,1978,3,0,2,31
2005,1,2,1978,3,0,2,31
2005,1,2,1978,3,0,2,31
2005,1,2,1978,3,0,2,31
2005,1,2,1978,3,0,2,31
2006,1,2,1978,3,0,2,31
2006,1,2,1978,3,0,2,31
2006,1,2,1978,3,0,2,31
2006,1,2,1978,3,0,2,31
2006,1,2,1978,3,0,2,31
2006,1,2,1978,3,0,2,31
2007,1,2,1978,3,0,2,31
2007,1,2,1978,3,0,2,31
2007,1,2,1978,3,0,2,31
2007,1,2,1978,3,0,2,31
2007,1,2,1978,3,0,2,31
2007,1,2,1978,3,0,2,31
2008,2,2,1978,3,0,3,31
2008,2,2,1978,3,0,3,31
2008,2,2,1978,3,0,3,31
2008,2,2,1978,3,0,3,31
2008,2,2,1978,3,0,3,31
2008,2,2,1978,3,0,3,31
2009,2,2,1978,3,0,3,31
2009,2,2,1978,3,0,3,31
2009,2,2,1978,3,0,3,31
2009,2,2,1978,3,0,3,31
2009,2,2,1978,3,0,3,31
2009,2,2,1978,3,0,3,31
2005,1,2,1959,1,0,2,42
2005,1,2,1959,1,0,2,42
2005,1,2,1959,1,0,2,42
2005,1,2,1959,1,0,2,42
2005,1,2,1959,1,0,2,42
2005,1,2,1959,1,0,2,42
2006,1,2,1959,1,0,2,42
2006,1,2,1959,1,0,2,42
2006,1,2,1959,1,0,2,42
2006,1,2,1959,1,0,2,42
2006,1,2,1959,1,0,2,42
2006,1,2,1959,1,0,2,42
2007,1,2,1959,1,0,2,42
2007,1,2,1959,1,0,2,42
2007,1,2,1959,1,0,2,42
2007,1,2,1959,1,0,2,42
2007,1,2,1959,1,0,2,42
2007,1,2,1959,1,0,2,42
2008,1,2,1959,1,0,2,95
2008,1,2,1959,1,0,2,95
2008,1,2,1959,1,0,2,95
2008,1,2,1959,1,0,2,95
2008,1,2,1959,1,0,2,95
2008,1,2,1959,1,0,2,95
2009,1,2,1959,1,0,2,52
2009,1,2,1959,1,0,2,52
2009,1,2,1959,1,0,2,52
2009,1,2,1959,1,0,2,52
2009,1,2,1959,1,0,2,52
2009,1,2,1959,1,0,2,52
2010,1,2,1959,1,0,2,52
2010,1,2,1959,1,0,2,52
2010,1,2,1959,1,0,2,52
2010,1,2,1959,1,0,2,52
2010,1,2,1959,1,0,2,52
2010,1,2,1959,1,0,2,52
2012,1,2,1982,2,0,2,42
2012,1,2,1982,2,0,2,42
2012,1,2,1982,2,0,2,42
2012,1,2,1982,2,0,2,42
2012,1,2,1982,2,0,2,42
2012,1,2,1982,2,0,2,42
2013,1,2,1982,2,0,3,42
2013,1,2,1982,2,0,3,42
2013,1,2,1982,2,0,3,42
2013,1,2,1982,2,0,3,42
2013,1,2,1982,2,0,3,42
2013,1,2,1982,2,0,3,42
2014,1,2,1982,2,1,2,42
2014,1,2,1982,2,1,2,42
2014,1,2,1982,2,1,2,42
2014,1,2,1982,2,1,2,42
2014,1,2,1982,2,1,2,42
2014,1,2,1982,2,1,2,42
2015,1,2,1982,2,1,4,42
2015,1,2,1982,2,1,4,42
2015,1,2,1982,2,1,4,42
2015,1,2,1982,2,1,4,42
2015,1,2,1982,2,1,4,42
2015,1,2,1982,2,1,4,42
2015,1,2,1959,1,0,2,94
2015,1,2,1959,1,0,2,94
2015,1,2,1959,1,0,2,94
2015,1,2,1959,1,0,2,94
2015,1,2,1959,1,0,2,94
2015,1,2,1959,1,0,2,94
2017,1,2,1959,1,0,2,95
2017,1,2,1959,1,0,2,95
2017,1,2,1959,1,0,2,95
2017,1,2,1959,1,0,2,95
2017,1,2,1959,1,0,2,95
2017,1,2,1959,1,0,2,95
2018,1,2,1959,1,0,2,95
2018,1,2,1959,1,0,2,95
2018,1,2,1959,1,0,2,95
2018,1,2,1959,1,0,2,95
2018,1,2,1959,1,0,2,95
2018,1,2,1959,1,0,2,95
2009,7,2,1960,1,0,1,24
2009,7,2,1960,1,0,1,24
2009,7,2,1960,1,0,1,24
2009,7,2,1960,1,0,1,24
2009,7,2,1960,1,0,1,24
2009,7,2,1960,1,0,1,24
2010,7,2,1960,1,0,1,24
2010,7,2,1960,1,0,1,24
2010,7,2,1960,1,0,1,24
2010,7,2,1960,1,0,1,24
2010,7,2,1960,1,0,1,24
2010,7,2,1960,1,0,1,24
2005,1,2,1961,2,0,2,91
2005,1,2,1961,2,0,2,91
2005,1,2,1961,2,0,2,91
2005,1,2,1961,2,0,2,91
2005,1,2,1961,2,0,2,91
2005,1,2,1961,2,0,2,91
2006,1,2,1961,2,0,2,91
2006,1,2,1961,2,0,2,91
2006,1,2,1961,2,0,2,91
2006,1,2,1961,2,0,2,91
2006,1,2,1961,2,0,2,91
2006,1,2,1961,2,0,2,91
2007,1,2,1961,2,0,2,91
2007,1,2,1961,2,0,2,91
2007,1,2,1961,2,0,2,91
2007,1,2,1961,2,0,2,91
2007,1,2,1961,2,0,2,91
2007,1,2,1961,2,0,2,91
2009,1,2,1961,2,0,2,95
2009,1,2,1961,2,0,2,95
2009,1,2,1961,2,0,2,95
2009,1,2,1961,2,0,2,95
2009,1,2,1961,2,0,2,95
2009,1,2,1961,2,0,2,95
2011,2,2,1990,2,1,2,39
2011,2,2,1990,2,1,2,39
2011,2,2,1990,2,1,2,39
2011,2,2,1990,2,1,2,39
2011,2,2,1990,2,1,2,39
2011,2,2,1990,2,1,2,39
2005,1,2,1959,3,1,2,25
2005,1,2,1959,3,1,2,25
2005,1,2,1959,3,1,2,25
2005,1,2,1959,3,1,2,25
2005,1,2,1959,3,1,2,25
2005,1,2,1959,3,1,2,25
2006,1,2,1959,3,1,2,25
2006,1,2,1959,3,1,2,25
2006,1,2,1959,3,1,2,25
2006,1,2,1959,3,1,2,25
2006,1,2,1959,3,1,2,25
2006,1,2,1959,3,1,2,25
2007,1,2,1959,3,1,2,15
2007,1,2,1959,3,1,2,15
2007,1,2,1959,3,1,2,15
2007,1,2,1959,3,1,2,15
2007,1,2,1959,3,1,2,15
2007,1,2,1959,3,1,2,15
2008,1,2,1959,3,1,2,25
2008,1,2,1959,3,1,2,25
2008,1,2,1959,3,1,2,25
2008,1,2,1959,3,1,2,25
2008,1,2,1959,3,1,2,25
2008,1,2,1959,3,1,2,25
2009,1,2,1959,3,1,2,25
2009,1,2,1959,3,1,2,25
2009,1,2,1959,3,1,2,25
2009,1,2,1959,3,1,2,25
2009,1,2,1959,3,1,2,25
2009,1,2,1959,3,1,2,25
2005,1,2,1961,1,0,1,42
2005,1,2,1961,1,0,1,42
2005,1,2,1961,1,0,1,42
2005,1,2,1961,1,0,1,42
2005,1,2,1961,1,0,1,42
2005,1,2,1961,1,0,1,42
2005,1,2,1982,2,0,2,31
2005,1,2,1982,2,0,2,31
2005,1,2,1982,2,0,2,31
2005,1,2,1982,2,0,2,31
2005,1,2,1982,2,0,2,31
2005,1,2,1982,2,0,2,31
2018,1,2,1978,2,0,2,43
2018,1,2,1978,2,0,2,43
2018,1,2,1978,2,0,2,43
2018,1,2,1978,2,0,2,43
2018,1,2,1978,2,0,2,43
2018,1,2,1978,2,0,2,43
2010,1,2,1961,2,0,2,94
2010,1,2,1961,2,0,2,94
2010,1,2,1961,2,0,2,94
2010,1,2,1961,2,0,2,94
2010,1,2,1961,2,0,2,94
2010,1,2,1961,2,0,2,94
2011,1,2,1961,2,0,2,94
2011,1,2,1961,2,0,2,94
2011,1,2,1961,2,0,2,94
2011,1,2,1961,2,0,2,94
2011,1,2,1961,2,0,2,94
2011,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2012,1,2,1961,2,0,2,94
2013,1,2,1961,2,0,2,94
2013,1,2,1961,2,0,2,94
2013,1,2,1961,2,0,2,94
2013,1,2,1961,2,0,2,94
2013,1,2,1961,2,0,2,94
2013,1,2,1961,2,0,2,94
2014,1,2,1961,2,0,3,94
2014,1,2,1961,2,0,3,94
2014,1,2,1961,2,0,3,94
2014,1,2,1961,2,0,3,94
2014,1,2,1961,2,0,3,94
2014,1,2,1961,2,0,3,94
2015,1,2,1961,2,0,3,94
2015,1,2,1961,2,0,3,94
2015,1,2,1961,2,0,3,94
2015,1,2,1961,2,0,3,94
2015,1,2,1961,2,0,3,94
2015,1,2,1961,2,0,3,94
2016,1,2,1961,2,0,2,94
2016,1,2,1961,2,0,2,94
2016,1,2,1961,2,0,2,94
2016,1,2,1961,2,0,2,94
2016,1,2,1961,2,0,2,94
2016,1,2,1961,2,0,2,94
2017,1,2,1961,2,0,3,94
2017,1,2,1961,2,0,3,94
2017,1,2,1961,2,0,3,94
2017,1,2,1961,2,0,3,94
2017,1,2,1961,2,0,3,94
2017,1,2,1961,2,0,3,94
2018,1,2,1961,2,0,2,94
2018,1,2,1961,2,0,2,94
2018,1,2,1961,2,0,2,94
2018,1,2,1961,2,0,2,94
2018,1,2,1961,2,0,2,94
2018,1,2,1961,2,0,2,94
2005,1,2,1979,3,0,2,31
2005,1,2,1979,3,0,2,31
2005,1,2,1979,3,0,2,31
2005,1,2,1979,3,0,2,31
2005,1,2,1979,3,0,2,31
2005,1,2,1979,3,0,2,31
2006,1,2,1979,3,0,2,31
2006,1,2,1979,3,0,2,31
2006,1,2,1979,3,0,2,31
2006,1,2,1979,3,0,2,31
2006,1,2,1979,3,0,2,31
2006,1,2,1979,3,0,2,31
2005,1,2,1979,3,0,2,22
2005,1,2,1979,3,0,2,22
2005,1,2,1979,3,0,2,22
2005,1,2,1979,3,0,2,22
2005,1,2,1979,3,0,2,22
2005,1,2,1979,3,0,2,22
2006,1,2,1979,3,0,2,22
2006,1,2,1979,3,0,2,22
2006,1,2,1979,3,0,2,22
2006,1,2,1979,3,0,2,22
2006,1,2,1979,3,0,2,22
2006,1,2,1979,3,0,2,22
2007,1,2,1979,3,0,2,22
2007,1,2,1979,3,0,2,22
2007,1,2,1979,3,0,2,22
2007,1,2,1979,3,0,2,22
2007,1,2,1979,3,0,2,22
2007,1,2,1979,3,0,2,22
2008,1,2,1979,3,0,2,22
2008,1,2,1979,3,0,2,22
2008,1,2,1979,3,0,2,22
2008,1,2,1979,3,0,2,22
2008,1,2,1979,3,0,2,22
2008,1,2,1979,3,0,2,22
2009,1,2,1979,3,0,2,22
2009,1,2,1979,3,0,2,22
2009,1,2,1979,3,0,2,22
2009,1,2,1979,3,0,2,22
2009,1,2,1979,3,0,2,22
2009,1,2,1979,3,0,2,22
2010,1,2,1979,3,0,2,22
2010,1,2,1979,3,0,2,22
2010,1,2,1979,3,0,2,22
2010,1,2,1979,3,0,2,22
2010,1,2,1979,3,0,2,22
2010,1,2,1979,3,0,2,22
2011,1,2,1979,3,0,2,22
2011,1,2,1979,3,0,2,22
2011,1,2,1979,3,0,2,22
2011,1,2,1979,3,0,2,22
2011,1,2,1979,3,0,2,22
2011,1,2,1979,3,0,2,22
2012,1,2,1979,3,0,2,22
2012,1,2,1979,3,0,2,22
2012,1,2,1979,3,0,2,22
2012,1,2,1979,3,0,2,22
2012,1,2,1979,3,0,2,22
2012,1,2,1979,3,0,2,22
2006,1,2,1973,2,0,2,31
2006,1,2,1973,2,0,2,31
2006,1,2,1973,2,0,2,31
2006,1,2,1973,2,0,2,31
2006,1,2,1973,2,0,2,31
2006,1,2,1973,2,0,2,31
2007,1,2,1973,2,0,2,31
2007,1,2,1973,2,0,2,31
2007,1,2,1973,2,0,2,31
2007,1,2,1973,2,0,2,31
2007,1,2,1973,2,0,2,31
2007,1,2,1973,2,0,2,31
2008,1,2,1973,2,0,2,31
2008,1,2,1973,2,0,2,31
2008,1,2,1973,2,0,2,31
2008,1,2,1973,2,0,2,31
2008,1,2,1973,2,0,2,31
2008,1,2,1973,2,0,2,31
2005,1,2,1973,3,0,2,25
2005,1,2,1973,3,0,2,25
2005,1,2,1973,3,0,2,25
2005,1,2,1973,3,0,2,25
2005,1,2,1973,3,0,2,25
2005,1,2,1973,3,0,2,25
2006,1,2,1973,3,0,2,25
2006,1,2,1973,3,0,2,25
2006,1,2,1973,3,0,2,25
2006,1,2,1973,3,0,2,25
2006,1,2,1973,3,0,2,25
2006,1,2,1973,3,0,2,25
2007,2,2,1973,3,0,2,25
